type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),color,name,desc
T,09:21:54,52.3614472,4.948437922,17.8,3.1,19.56,210.1,0.915,0.85,,,
T,09:21:55,52.36144242,4.9484313,17.8,2.5,23.9,220.2,0.916,0.7,,,
T,09:21:56,52.36143689,4.94842317,17.7,3,20.13,221.9,0.916,0.83,,,
T,09:21:57,52.36142993,4.948418308,17.6,3,19.79,203.1,0.917,0.84,,,
T,09:21:58,52.36142498,4.948414117,17.7,2.2,26.88,207.4,0.918,0.62,,,
T,09:21:59,52.36142264,4.948409004,17.6,1.6,38.28,233.1,0.918,0.44,,,
T,09:22:00,52.36141736,4.948404729,17.6,2.4,25.41,206.3,0.919,0.66,,,
T,09:22:01,52.36141333,4.948401377,17.4,1.8,33.16,207,0.919,0.5,,,
T,09:22:02,52.36141082,4.948397772,17.4,1.3,44.77,221.2,0.92,0.37,,,
T,09:22:03,52.36140805,4.948396012,17.3,1.2,50.46,201.2,0.92,0.33,,,
T,09:22:04,52.36140428,4.948393749,17.6,1.6,37.27,200.1,0.921,0.45,,,
T,09:22:05,52.36140084,4.948390061,17.9,1.6,36.43,213.2,0.921,0.46,,,
T,09:22:06,52.36139556,4.948387463,17.4,2.2,27.16,196.7,0.922,0.61,,,
T,09:22:07,52.36138894,4.948386708,17.6,2.7,22.56,184,0.922,0.74,,,
T,09:22:08,52.36138718,4.948384194,17.1,0.9,64.05,221.1,0.923,0.26,,,
T,09:22:09,52.36138375,4.948377237,17.6,2.2,27.37,231,0.923,0.61,,,
T,09:22:10,52.36138064,4.948371705,17.8,1.8,32.62,227.4,0.924,0.51,,,
T,09:22:11,52.36137696,4.948364412,17.6,2.3,25.87,230.4,0.924,0.64,,,
T,09:22:12,52.36137369,4.948359718,17.5,1.7,34.41,221.2,0.925,0.48,,,
T,09:22:13,52.36137142,4.948358461,17.6,1,62.66,198.7,0.925,0.27,,,
T,09:22:14,52.36136455,4.948355863,17.8,2.8,21.23,193,0.926,0.79,,,
T,09:22:15,52.36135801,4.948350331,17.5,2.9,20.34,207.3,0.927,0.82,,,
T,09:22:16,52.36135282,4.948349493,17.5,2.1,28.68,185.6,0.927,0.58,,,
T,09:22:17,52.3613477,4.948348319,17.9,2.1,29.01,188,0.928,0.57,,,
T,09:22:18,52.36134276,4.948343039,17.9,2.4,25.35,213.1,0.929,0.66,,,
T,09:22:19,52.36133563,4.948340859,17.9,2.9,20.66,190.6,0.929,0.81,,,
T,09:22:20,52.36132843,4.948334238,17.6,3.3,18.11,209.3,0.93,0.92,,,
T,09:22:21,52.36132164,4.948326107,17.4,3.4,17.79,216.2,0.931,0.94,,,
T,09:22:22,52.36131518,4.948322168,17.5,2.8,21.74,200.4,0.932,0.77,,,
T,09:22:23,52.36130722,4.94831739,18,3.4,17.66,200.1,0.933,0.94,,,
T,09:22:24,52.36129859,4.948311606,17.5,3.7,16.05,202.2,0.934,1.04,,,
T,09:22:25,52.36128937,4.948306242,17.4,3.9,15.3,199.6,0.935,1.09,,,
T,09:22:26,52.36127788,4.948304314,17.9,4.6,12.98,185.9,0.936,1.28,,,
T,09:22:27,52.36126942,4.948303811,17.6,3.4,17.68,182.1,0.937,0.94,,,
T,09:22:28,52.36126171,4.948304314,17.6,3.1,19.41,177.7,0.938,0.86,,,
T,09:22:29,52.36125307,4.948302554,17.4,3.5,17.22,187.1,0.939,0.97,,,
T,09:22:30,52.36124855,4.94829962,17.8,2,30.76,201.6,0.94,0.54,,,
T,09:22:31,52.3612436,4.948297441,17.9,2.1,29.24,195.1,0.94,0.57,,,
T,09:22:32,52.36123572,4.94829501,17.3,3.2,18.68,190.7,0.941,0.89,,,
T,09:22:33,52.36122868,4.948295346,17.7,2.8,21.26,178.3,0.942,0.78,,,
T,09:22:34,52.3612198,4.948294591,18.1,3.6,16.84,183,0.943,0.99,,,
T,09:22:35,52.36121234,4.948294675,17.4,3,20.08,179.6,0.944,0.83,,,
T,09:22:36,52.36120362,4.948292999,17.9,3.5,17.06,186.7,0.945,0.98,,,
T,09:22:37,52.36119683,4.948292077,17.5,2.7,21.99,184.7,0.946,0.76,,,
T,09:22:38,52.36119096,4.948290819,17.1,2.4,25.31,187.5,0.946,0.66,,,
T,09:22:39,52.36118442,4.948288808,17.6,2.7,22.51,190.6,0.947,0.74,,,
T,09:22:40,52.36117722,4.948284281,17.5,3.1,19.39,201,0.948,0.86,,,
T,09:22:41,52.36117001,4.948283276,17.4,2.9,20.7,184.9,0.949,0.81,,,
T,09:22:42,52.36116565,4.948283946,17.7,1.8,34.21,174.6,0.949,0.49,,,
T,09:22:43,52.36116339,4.948281767,17.6,1.1,57.01,210.5,0.949,0.29,,,
T,09:22:44,52.36115987,4.948272882,17.8,2.6,23.12,237,0.95,0.72,,,
T,09:22:45,52.36115811,4.948260142,17.9,3.2,18.73,257.3,0.951,0.89,,,
T,09:22:46,52.36115668,4.948252095,17.6,2.1,29.21,253.8,0.952,0.57,,,
T,09:22:47,52.361154,4.948249077,17.3,1.3,45.99,214.5,0.952,0.36,,,
T,09:22:48,52.3611519,4.94824891,17.2,0.8,71.39,182.8,0.952,0.23,,,
T,09:22:49,52.36114863,4.948250921,17.3,1.4,42.88,159.4,0.953,0.39,,,
T,09:22:50,52.36114595,4.948251089,17.4,1.1,55.8,177.8,0.953,0.3,,,
T,09:22:51,52.36114595,4.948251424,17.7,0.1,729.65,90,0.953,0.02,,,
T,09:22:52,52.36114712,4.948256873,17.4,1.4,42.36,70.6,0.953,0.39,,,
T,09:22:53,52.36114419,4.948257208,16.9,1.2,50.93,176,0.954,0.33,,,
T,09:22:54,52.36114134,4.948256705,17.1,1.1,52.25,186.2,0.954,0.32,,,
T,09:22:55,52.36114126,4.948253436,16.9,0.8,74.77,267.6,0.954,0.22,,,
T,09:22:56,52.36113849,4.948254945,17.1,1.2,51.36,161.6,0.954,0.32,,,
T,09:22:57,52.36113707,4.948253185,17.4,0.7,83.84,217,0.955,0.2,,,
T,09:22:58,52.36113598,4.948250921,17.2,0.7,84.97,231.7,0.955,0.2,,,
T,09:22:59,52.36113464,4.948248826,17.5,0.7,80.71,223.7,0.955,0.21,,,
T,09:23:00,52.36113371,4.94824782,17,0.4,135.09,213.7,0.955,0.12,,,
T,09:23:01,52.36113363,4.94824715,17.1,0.2,357.51,258.4,0.955,0.05,,,
T,09:23:02,52.36113321,4.948245222,16.9,0.5,119.59,250.4,0.955,0.14,,,
T,09:23:03,52.36113112,4.948242204,16.4,1.1,53.62,221.3,0.956,0.31,,,
T,09:23:04,52.36112977,4.948239606,16.5,0.8,71.99,229.8,0.956,0.23,,,
T,09:23:05,52.36112759,4.94823575,17.6,1.3,46.62,227.2,0.956,0.36,,,
T,09:23:06,52.36112701,4.948234661,17.1,0.4,168.6,228.6,0.956,0.1,,,
T,09:23:07,52.36112449,4.948230889,16.7,1.4,43.87,222.5,0.957,0.38,,,
T,09:23:08,52.36112156,4.948230302,16.7,1.2,50.68,187,0.957,0.33,,,
T,09:23:09,52.36111879,4.948234325,16.8,1.5,40.44,138.4,0.957,0.41,,,
T,09:23:10,52.36111418,4.948237091,16.9,2,30.5,159.9,0.958,0.55,,,
T,09:23:11,52.361111,4.948244467,16.9,2.2,27.1,125.3,0.959,0.61,,,
T,09:23:12,52.36110924,4.948248658,17.6,1.2,48.14,124.5,0.959,0.35,,,
T,09:23:13,52.36110848,4.948252263,17.5,0.9,64.23,108.9,0.959,0.26,,,
T,09:23:14,52.36110848,4.948255867,17.5,0.9,67.88,90,0.959,0.25,,,
T,09:23:15,52.3611084,4.948259303,17.2,0.8,71.14,92.3,0.96,0.23,,,
T,09:23:16,52.36110865,4.948259387,17.7,0.1,583.5,11.5,0.96,0.03,,,
T,09:23:17,52.36110941,4.948265757,17.8,1.6,37.71,79,0.96,0.44,,,
T,09:23:18,52.36111133,4.948264249,17.4,0.9,70.07,334.5,0.96,0.24,,,
T,09:23:19,52.36110731,4.948265087,17.7,1.6,36.93,172.7,0.961,0.45,,,
T,09:23:20,52.36110781,4.948266428,17.3,0.4,155.56,58.4,0.961,0.11,,,
T,09:23:21,52.36110832,4.948268607,18.2,0.6,105.05,69.3,0.961,0.16,,,
T,09:23:22,52.36110957,4.948269948,17.9,0.6,99.74,33.1,0.961,0.17,,,
T,09:23:23,52.36111024,4.948271373,17.8,0.4,136.13,52.4,0.961,0.12,,,
T,09:23:24,52.36110639,4.948275732,17.5,1.9,31.94,145.4,0.962,0.52,,,
T,09:23:25,52.36110723,4.948271206,17.3,1.2,51.74,286.9,0.962,0.32,,,
T,09:23:26,52.36110857,4.948268021,17.4,0.9,63.29,304.6,0.963,0.26,,,
T,09:23:27,52.36110932,4.948265757,17.4,0.6,94.95,298.6,0.963,0.18,,,
T,09:23:28,52.36111092,4.948263913,16.9,0.8,76.73,324.7,0.963,0.22,,,
T,09:23:29,52.36111008,4.948261734,16.8,0.6,95.06,237.8,0.963,0.18,,,
T,09:23:30,52.36111024,4.948260225,17.9,0.4,159.56,280.3,0.963,0.1,,,
T,09:23:31,52.36110949,4.948259471,17.7,0.4,169.35,211.4,0.963,0.1,,,
T,09:23:32,52.36110672,4.948259219,17.1,1.1,54.06,183.2,0.964,0.31,,,
T,09:23:33,52.36110237,4.948254945,17.5,2,29.46,210.9,0.964,0.57,,,
T,09:23:34,52.36109759,4.948247317,17.8,2.7,22.42,224.3,0.965,0.74,,,
T,09:23:35,52.36109206,4.94824212,17.6,2.6,23.47,209.8,0.966,0.71,,,
T,09:23:36,52.36108636,4.948240696,17.9,2.3,25.98,188.7,0.966,0.64,,,
T,09:23:37,52.36107864,4.948241198,17.4,3.1,19.41,177.7,0.967,0.86,,,
T,09:23:38,52.36107286,4.94824145,16.9,2.3,25.89,178.5,0.968,0.64,,,
T,09:23:39,52.36106641,4.948249245,17.1,3.2,18.66,143.6,0.969,0.89,,,
T,09:23:40,52.36106062,4.94825419,17.2,2.6,22.94,152.4,0.969,0.73,,,
T,09:23:41,52.36105777,4.948253352,16.7,1.2,51.72,190.2,0.97,0.32,,,
T,09:23:42,52.36105652,4.948250335,17.4,0.9,67.03,235.7,0.97,0.25,,,
T,09:23:43,52.36105325,4.94824891,17,1.4,44.27,194.9,0.97,0.38,,,
T,09:23:44,52.36104931,4.948248658,17,1.6,37.99,182.2,0.971,0.44,,,
T,09:23:45,52.36104646,4.948246898,17.6,1.2,49.16,200.7,0.971,0.34,,,
T,09:23:46,52.36104436,4.948242456,17.5,1.4,43.62,232.3,0.971,0.38,,,
T,09:23:47,52.36104017,4.948244216,17,1.7,34.61,165.6,0.972,0.48,,,
T,09:23:48,52.36103397,4.94824606,17.3,2.5,23.76,169.7,0.973,0.7,,,
T,09:23:49,52.36102777,4.948250083,17.3,2.7,22.44,158.4,0.973,0.74,,,
T,09:23:50,52.36102114,4.948249832,17.3,2.7,22.61,181.3,0.974,0.74,,,
T,09:23:51,52.36101561,4.948246563,17.3,2.4,25.46,199.8,0.975,0.65,,,
T,09:23:52,52.36101226,4.948247904,17.4,1.4,43.39,166.3,0.975,0.38,,,
T,09:23:53,52.36100757,4.948251592,17.4,2.1,28.76,154.4,0.976,0.58,,,
T,09:23:54,52.36100002,4.948260058,17.2,3.7,16.36,145.6,0.977,1.02,,,
T,09:23:55,52.36099776,4.948256789,17.6,1.2,49.58,221.4,0.977,0.34,,,
T,09:23:56,52.3609939,4.948251424,17.4,2,29.57,220.4,0.978,0.56,,,
T,09:23:57,52.36098485,4.948245809,17.2,3.9,15.47,200.7,0.979,1.08,,,
T,09:23:58,52.36097865,4.948245054,17,2.5,24.08,184.2,0.979,0.69,,,
T,09:23:59,52.36097002,4.948249496,17.4,3.6,16.55,162.6,0.98,1.01,,,
T,09:24:00,52.36096046,4.94824958,17.4,3.8,15.67,179.7,0.982,1.06,,,
T,09:24:01,52.36095191,4.948248742,17.3,3.4,17.49,183.4,0.982,0.95,,,
T,09:24:02,52.36094562,4.94824891,17.1,2.5,23.82,179.1,0.983,0.7,,,
T,09:24:03,52.36094152,4.948246731,17,1.7,34.68,198,0.984,0.48,,,
T,09:24:04,52.36093489,4.948240863,17,3,19.88,208.4,0.985,0.84,,,
T,09:24:05,52.36093297,4.948236505,17.4,1.3,45.5,234.1,0.985,0.37,,,
T,09:24:06,52.36092702,4.948230889,17.7,2.8,21.79,210,0.986,0.76,,,
T,09:24:07,52.36092132,4.948225524,17.7,2.6,22.77,209.9,0.986,0.73,,,
T,09:24:08,52.36091293,4.948221166,17.6,3.5,17.03,197.6,0.987,0.98,,,
T,09:24:09,52.36090506,4.948220495,17.9,3.2,18.98,183,0.988,0.88,,,
T,09:24:10,52.36090003,4.948221752,17.8,2,29.44,171.3,0.989,0.57,,,
T,09:24:11,52.36089533,4.948219238,17,2,30.32,198.1,0.989,0.55,,,
T,09:24:12,52.36088888,4.948216472,16.6,2.7,22.45,194.7,0.99,0.74,,,
T,09:24:13,52.36088284,4.948216053,17.6,2.4,24.8,182.4,0.991,0.67,,,
T,09:24:14,52.3608784,4.948214041,17.3,1.8,32.49,195.5,0.991,0.51,,,
T,09:24:15,52.36086876,4.94821446,17.6,3.9,15.53,178.5,0.992,1.07,,,
T,09:24:16,52.36086164,4.948211107,17.7,3,20.2,196,0.993,0.83,,,
T,09:24:17,52.36085468,4.948206749,17.7,3,20.1,200.9,0.994,0.83,,,
T,09:24:18,52.36084848,4.948204989,17.2,2.5,23.79,189.8,0.995,0.7,,,
T,09:24:19,52.36084211,4.948201636,17.6,2.7,22.38,197.8,0.995,0.74,,,
T,09:24:20,52.36083733,4.948200798,17.6,1.9,31.17,186.1,0.996,0.53,,,
T,09:24:21,52.3608323,4.94819954,17.4,2,29.44,188.7,0.997,0.57,,,
T,09:24:22,52.36082803,4.948193003,17.5,2.3,25.58,223,0.997,0.65,,,
T,09:24:23,52.36082325,4.948189398,17.3,2.1,28.46,204.7,0.998,0.59,,,
T,09:24:24,52.36081973,4.948181855,17,2.3,25.79,232.6,0.998,0.65,,,
T,09:24:25,52.36081545,4.948179759,17.4,1.8,33.56,196.7,0.999,0.5,,,
T,09:24:26,52.36080774,4.948178334,17.2,3.1,19.3,186.4,1,0.86,,,
T,09:24:27,52.36080087,4.948175401,17.1,2.8,21.08,194.6,1.001,0.79,,,
T,09:24:28,52.36079643,4.948175903,17,1.8,33.64,176,1.001,0.5,,,
T,09:24:29,52.36079835,4.948180681,17.2,1.4,42.76,56.5,1.001,0.39,,,
T,09:24:30,52.36080146,4.948183615,17.5,1.4,41.79,30,1.002,0.4,,,
T,09:24:31,52.36080229,4.948182609,16.9,0.4,144,323.8,1.002,0.12,,,
T,09:24:32,52.36080028,4.948180681,17.1,0.9,64.22,210.3,1.002,0.26,,,
T,09:24:33,52.36079685,4.948172215,17,2.5,24.09,236.4,1.003,0.69,,,
T,09:24:34,52.36078947,4.948164504,17.4,3.5,17.1,212.6,1.004,0.97,,,
T,09:24:35,52.36078461,4.948157547,17.6,2.6,23.17,221.2,1.005,0.72,,,
T,09:24:36,52.36077916,4.94815235,17.2,2.5,23.74,210.2,1.005,0.7,,,
T,09:24:37,52.36077195,4.948150171,17.6,2.9,20.43,190.5,1.006,0.82,,,
T,09:24:38,52.36076357,4.948148578,17.5,3.4,17.75,186.6,1.007,0.94,,,
T,09:24:39,52.3607577,4.948146734,17.6,2.4,25.07,190.9,1.008,0.66,,,
T,09:24:40,52.36075108,4.948143298,16.9,2.8,21.56,197.6,1.009,0.77,,,
T,09:24:41,52.36074588,4.948139442,17.6,2.3,26.24,204.4,1.009,0.64,,,
T,09:24:42,52.3607406,4.948138017,17.4,2.1,27.98,189.4,1.01,0.6,,,
T,09:24:43,52.36073541,4.94813676,17.4,2.1,28.51,188.4,1.01,0.58,,,
T,09:24:44,52.36072686,4.948134078,17.6,3.5,17.2,190.8,1.011,0.97,,,
T,09:24:45,52.36072174,4.948131647,17,2.1,28.13,196.2,1.012,0.59,,,
T,09:24:46,52.36071881,4.948130474,17.5,1.2,49.59,193.7,1.012,0.34,,,
T,09:24:47,52.36071965,4.948127959,17.2,0.7,85.45,298.6,1.012,0.2,,,
T,09:24:48,52.36071495,4.948128043,16.9,1.9,31.91,179.4,1.013,0.52,,,
T,09:24:49,52.36070925,4.948124187,17.1,2.5,24.28,202.4,1.014,0.69,,,
T,09:24:50,52.36070305,4.948120164,16.9,2.7,22.44,201.6,1.014,0.74,,,
T,09:24:51,52.360694,4.948119158,17,3.6,16.51,183.9,1.015,1.01,,,
T,09:24:52,52.3606847,4.948115554,16.9,3.8,15.66,193.3,1.016,1.06,,,
T,09:24:53,52.36067807,4.948112117,16.7,2.8,21.56,197.6,1.017,0.77,,,
T,09:24:54,52.36067137,4.948112704,16.6,2.7,22.3,176.9,1.018,0.75,,,
T,09:24:55,52.36066466,4.948109016,16.7,2.8,21.17,198.6,1.019,0.79,,,
T,09:24:56,52.36066081,4.94810977,16.9,1.6,38.57,173.2,1.019,0.43,,,
T,09:24:57,52.36065326,4.948110525,16.9,3,19.82,176.5,1.02,0.84,,,
T,09:24:58,52.36064421,4.94810692,17.1,3.7,16.08,193.7,1.021,1.04,,,
T,09:24:59,52.36063901,4.9480977,17.1,3.1,19.52,227.3,1.022,0.85,,,
T,09:25:00,52.36063147,4.948093006,17.1,3.2,18.55,200.8,1.023,0.9,,,
T,09:25:01,52.36062166,4.948089821,17,4,14.98,191.2,1.024,1.11,,,
T,09:25:02,52.36061563,4.948086888,17,2.5,23.79,196.5,1.025,0.7,,,
T,09:25:03,52.36060741,4.948084792,16.8,3.3,18.02,188.9,1.026,0.93,,,
T,09:25:04,52.36059912,4.94808672,16.9,3.4,17.87,171.9,1.026,0.93,,,
T,09:25:05,52.36059308,4.948086217,17.2,2.4,24.79,182.9,1.027,0.67,,,
T,09:25:06,52.36058436,4.948087223,16,3.5,17.14,176,1.028,0.97,,,
T,09:25:07,52.36057875,4.948085463,17.2,2.3,26.19,190.8,1.029,0.64,,,
T,09:25:08,52.36057531,4.948085379,16.9,1.4,43.58,180.9,1.029,0.38,,,
T,09:25:09,52.36057053,4.948085295,16.9,1.9,31.35,180.6,1.03,0.53,,,
T,09:25:10,52.36056567,4.94808672,16.9,2,30.33,169.9,1.03,0.55,,,
T,09:25:11,52.36056031,4.948086301,16.6,2.2,27.89,182.7,1.031,0.6,,,
T,09:25:12,52.36055126,4.948085463,16.6,3.6,16.52,183.2,1.032,1.01,,,
T,09:25:13,52.36054136,4.948087474,16.9,4,15.03,172.9,1.033,1.11,,,
T,09:25:14,52.36053407,4.948085546,17.4,3,20.28,189.2,1.034,0.82,,,
T,09:25:15,52.36052485,4.948082445,17.2,3.8,15.91,191.6,1.035,1.05,,,
T,09:25:16,52.3605153,4.948081188,17.3,3.8,15.62,184.6,1.036,1.07,,,
T,09:25:17,52.36050557,4.948079511,17.1,3.9,15.32,186,1.037,1.09,,,
T,09:25:18,52.36049342,4.948075656,17.1,5,12.1,191,1.038,1.38,,,
T,09:25:19,52.36048713,4.948072135,17.1,2.7,22.54,198.9,1.039,0.74,,,
T,09:25:20,52.36047867,4.94807071,17.1,3.4,17.6,185.9,1.04,0.95,,,
T,09:25:21,52.36046802,4.948069286,16.7,4.3,14.02,184.7,1.041,1.19,,,
T,09:25:22,52.36045654,4.948068447,16.6,4.6,13.03,182.6,1.043,1.28,,,
T,09:25:23,52.36044732,4.948069202,16.7,3.7,16.22,177.1,1.044,1.03,,,
T,09:25:24,52.36043944,4.948070627,16.9,3.2,18.89,173.7,1.044,0.88,,,
T,09:25:25,52.36042997,4.948073477,16.1,3.9,15.55,169.6,1.045,1.07,,,
T,09:25:26,52.3604231,4.94807398,16.8,2.8,21.77,177.4,1.046,0.77,,,
T,09:25:27,52.36041706,4.948075404,16.8,2.4,24.56,171.8,1.047,0.68,,,
T,09:25:28,52.3604127,4.948078925,16.7,1.9,30.8,153.7,1.047,0.54,,,
T,09:25:29,52.36040868,4.948079428,16.7,1.6,37.12,175.6,1.048,0.45,,,
T,09:25:30,52.36040692,4.948081188,16.3,0.8,72.57,148.6,1.048,0.23,,,
T,09:25:31,52.36040658,4.948084038,16.4,0.7,84.3,100.9,1.048,0.2,,,
T,09:25:32,52.36040122,4.948085966,17,2.2,27.27,167.6,1.049,0.61,,,
T,09:25:33,52.36039611,4.948082361,17,2.2,26.9,203.3,1.05,0.62,,,
T,09:25:34,52.36039166,4.94807641,16.6,2.3,26.07,219.3,1.05,0.64,,,
T,09:25:35,52.36038555,4.948069537,17.7,3,20.17,214.4,1.051,0.83,,,
T,09:25:36,52.36037951,4.948065262,16.9,2.6,22.77,203.4,1.052,0.73,,,
T,09:25:37,52.36037356,4.948064592,16.7,2.4,25.11,183.9,1.052,0.66,,,
T,09:25:38,52.36036518,4.948065346,17.6,3.4,17.84,176.9,1.053,0.93,,,
T,09:25:39,52.36035931,4.948066436,16.5,2.4,25.36,173.5,1.054,0.66,,,
T,09:25:40,52.36035411,4.948066017,17.3,2.1,28.79,182.8,1.055,0.58,,,
T,09:25:41,52.36034917,4.94806543,17,2,30.21,184.1,1.055,0.55,,,
T,09:25:42,52.3603433,4.948065933,16.7,2.4,25.49,177,1.056,0.65,,,
T,09:25:43,52.36033735,4.948064676,16.8,2.4,24.96,187.4,1.056,0.67,,,
T,09:25:44,52.3603293,4.948060736,17.1,3.4,17.83,196.6,1.057,0.93,,,
T,09:25:45,52.36032008,4.948057467,17.1,3.8,15.88,192.2,1.058,1.05,,,
T,09:25:46,52.36030784,4.948056461,17.2,4.9,12.22,182.9,1.06,1.36,,,
T,09:25:47,52.36029963,4.948054701,17.2,3.3,18.08,187.5,1.061,0.92,,,
T,09:25:48,52.36029058,4.948054282,17.2,3.6,16.54,181.6,1.062,1.01,,,
T,09:25:49,52.36028245,4.948055539,17.1,3.3,18.34,174.6,1.063,0.91,,,
T,09:25:50,52.36027625,4.948057467,16.8,2.5,23.72,169.3,1.063,0.7,,,
T,09:25:51,52.36027029,4.948059311,16.8,2.4,24.73,169.3,1.064,0.67,,,
T,09:25:52,52.36026535,4.948060233,16.6,2,30.09,173.5,1.065,0.55,,,
T,09:25:53,52.360262,4.948057719,16.8,1.5,40.6,204.6,1.065,0.41,,,
T,09:25:54,52.36025621,4.948055791,17.2,2.4,25.37,191.5,1.066,0.66,,,
T,09:25:55,52.36025135,4.948053444,17,2,29.55,196.4,1.066,0.56,,,
T,09:25:56,52.36024632,4.948051097,17.1,2.1,28.64,195.9,1.067,0.58,,,
T,09:25:57,52.36023719,4.948045732,17.1,3.9,15.43,199.7,1.068,1.08,,,
T,09:25:58,52.36022914,4.94804238,16.9,3.3,18.04,194.3,1.069,0.92,,,
T,09:25:59,52.3602226,4.948040955,16.6,2.6,22.71,187.6,1.07,0.73,,,
T,09:26:00,52.36021439,4.948041374,17.2,3.3,18.23,178.2,1.07,0.91,,,
T,09:26:01,52.36020844,4.948042799,17.2,2.4,24.9,171.7,1.071,0.67,,,
T,09:26:02,52.36020324,4.948044643,16.9,2.1,28.16,167.8,1.072,0.59,,,
T,09:26:03,52.36019494,4.948044978,17,3.3,18.04,178.6,1.073,0.92,,,
T,09:26:04,52.36019,4.948045481,16.6,2,30.23,176.4,1.073,0.55,,,
T,09:26:05,52.36018513,4.948046068,16.9,2,30.73,175.8,1.074,0.54,,,
T,09:26:06,52.36018094,4.948045229,16.4,1.7,35.47,187,1.074,0.47,,,
T,09:26:07,52.36017751,4.948047744,16.6,1.5,39.78,155.9,1.075,0.42,,,
T,09:26:08,52.36017147,4.948049169,17,2.4,24.56,171.8,1.075,0.68,,,
T,09:26:09,52.36016736,4.948049337,16.5,1.6,36.46,178.6,1.076,0.46,,,
T,09:26:10,52.36016259,4.948044056,16.7,2.3,25.96,214,1.076,0.64,,,
T,09:26:11,52.36016049,4.948042799,16.9,0.9,67.09,200.1,1.077,0.25,,,
T,09:26:12,52.36015555,4.948038859,17,2.2,27.22,205.9,1.077,0.61,,,
T,09:26:13,52.36014985,4.948036261,17.2,2.4,25.31,195.6,1.078,0.66,,,
T,09:26:14,52.36014591,4.948032573,17.2,1.8,32.99,209.8,1.078,0.51,,,
T,09:26:15,52.36014063,4.948032992,17.1,2.1,28.33,177.2,1.079,0.59,,,
T,09:26:16,52.36013627,4.948031651,16.9,1.8,33.77,190.6,1.08,0.49,,,
T,09:26:17,52.36013375,4.948027963,16.6,1.4,44.32,221.9,1.08,0.38,,,
T,09:26:18,52.36012881,4.948026454,16.6,2,29.77,190.6,1.08,0.56,,,
T,09:26:19,52.36012613,4.948022598,16.6,1.4,41.92,221.3,1.081,0.4,,,
T,09:26:20,52.36012235,4.948022515,16.5,1.5,39.71,180.8,1.081,0.42,,,
T,09:26:21,52.36011967,4.948021509,16,1.1,54.43,192.9,1.082,0.31,,,
T,09:26:22,52.36011598,4.948022598,16.4,1.5,39.96,169.8,1.082,0.42,,,
T,09:26:23,52.36010836,4.948019916,17,3.1,19.2,192.1,1.083,0.87,,,
T,09:26:24,52.36010224,4.94801824,16.3,2.5,24.14,189.5,1.084,0.69,,,
T,09:26:25,52.36009545,4.948018994,16,2.7,22.01,176.1,1.084,0.76,,,
T,09:26:26,52.36009419,4.94802176,16.5,0.8,71.01,126.7,1.085,0.23,,,
T,09:26:27,52.36008715,4.948025197,16.8,2.9,20.38,163.4,1.085,0.82,,,
T,09:26:28,52.36008321,4.948024442,16.5,1.6,37.76,186.7,1.086,0.44,,,
T,09:26:29,52.36007826,4.9480257,16.5,2,29.93,171.2,1.086,0.56,,,
T,09:26:30,52.3600724,4.948023604,16.8,2.4,24.94,192.3,1.087,0.67,,,
T,09:26:31,52.36006762,4.948021425,16.5,2,30.19,195.6,1.088,0.55,,,
T,09:26:32,52.36006108,4.948020838,16.8,2.6,22.88,183.1,1.088,0.73,,,
T,09:26:33,52.36005002,4.948022347,16.4,4.4,13.49,175.2,1.09,1.24,,,
T,09:26:34,52.36004407,4.948023939,16.4,2.4,24.84,170.7,1.09,0.67,,,
T,09:26:35,52.36003703,4.948025532,16.7,2.8,21.07,172.1,1.091,0.79,,,
T,09:26:36,52.36002906,4.948025951,16.7,3.2,18.8,178.2,1.092,0.89,,,
T,09:26:37,52.36002311,4.948026706,16.3,2.4,25.09,175.6,1.093,0.66,,,
T,09:26:38,52.36001833,4.948025951,16.6,1.9,31.2,185.5,1.093,0.53,,,
T,09:26:39,52.3600128,4.948030477,16.3,2.5,24.21,153.5,1.094,0.69,,,
T,09:26:40,52.36000836,4.948031232,16.6,1.8,33.54,174.1,1.094,0.5,,,
T,09:26:41,52.36000509,4.948032238,16.1,1.3,45.03,169.4,1.095,0.37,,,
T,09:26:42,52.36000073,4.948032573,16.6,1.7,34.33,177.3,1.095,0.49,,,
T,09:26:43,52.3599978,4.948031902,16.2,1.2,50.56,187.9,1.095,0.33,,,
T,09:26:44,52.3599947,4.948027292,17.2,1.7,35.72,222.2,1.096,0.47,,,
T,09:26:45,52.35998984,4.948022934,16.6,2.2,27.01,208.7,1.097,0.62,,,
T,09:26:46,52.35998724,4.948014133,16.6,2.4,25.04,244.2,1.097,0.67,,,
T,09:26:47,52.35998137,4.948004829,16.6,3.3,18.32,224.1,1.098,0.91,,,
T,09:26:48,52.35997735,4.947992004,16.4,3.5,16.98,242.8,1.099,0.98,,,
T,09:26:49,52.3599724,4.947976833,16.5,4.2,14.23,241.9,1.1,1.17,,,
T,09:26:50,52.35996838,4.947961243,16.7,4.1,14.46,247.1,1.101,1.15,,,
T,09:26:51,52.35996067,4.947941881,16.8,5.7,10.59,236.9,1.103,1.57,,,
T,09:26:52,52.35995296,4.947922183,16.5,5.7,10.46,237.3,1.105,1.59,,,
T,09:26:53,52.35994902,4.947906928,16.2,4.1,14.78,247.1,1.106,1.13,,,
