type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),color,name,desc
T,13:57:36,52.36114327,4.951362871,-4.6,3.5,16.9,332.8,0.567,0.99,,,
T,13:57:37,52.36114964,4.951358344,-4.5,2.8,21.56,336.5,0.568,0.77,,,
T,13:57:38,52.36115785,4.951355076,-4.5,3.4,17.72,346.3,0.569,0.94,,,
T,13:57:39,52.36116238,4.951348621,-4.1,2.4,24.93,319,0.569,0.67,,,
T,13:57:40,52.36116682,4.951342503,-3.5,2.3,25.78,319.9,0.57,0.65,,,
T,13:57:41,52.36117671,4.951337976,-4.1,4.1,14.58,344.4,0.571,1.14,,,
T,13:57:42,52.36118644,4.951333199,-3.6,4.1,14.75,343.3,0.572,1.13,,,
T,13:57:43,52.3611996,4.95132775,-4,5.4,11.03,345.8,0.574,1.51,,,
T,13:57:44,52.36121301,4.951325739,-3.7,5.4,11.12,354.8,0.575,1.5,,,
T,13:57:45,52.36122139,4.951317273,-3.8,3.9,15.2,328.3,0.576,1.1,,,
T,13:57:46,52.36122876,4.951307634,-4.3,3.8,15.86,321.4,0.577,1.05,,,
T,13:57:47,52.36123765,4.95130227,-3.8,3.8,15.81,339.8,0.578,1.05,,,
T,13:57:48,52.36124729,4.951295815,-3.9,4.2,14.38,337.8,0.58,1.16,,,
T,13:57:49,52.36125969,4.951288858,-3.8,5.3,11.42,341.1,0.581,1.46,,,
T,13:57:50,52.36126841,4.951278549,-4.2,4.3,13.92,324.2,0.582,1.2,,,
T,13:57:51,52.36127855,4.951273436,-4,4.3,14.11,342.9,0.583,1.18,,,
T,13:57:52,52.36128769,4.951265892,-4,4.1,14.63,333.2,0.585,1.14,,,
T,13:57:53,52.3612975,4.951256672,-4.1,4.5,13.24,330.1,0.586,1.26,,,
T,13:57:54,52.36130747,4.951248793,-4.1,4.4,13.52,334.2,0.587,1.23,,,
T,13:57:55,52.36131577,4.951247368,-4.3,3.3,17.95,354,0.588,0.93,,,
T,13:57:56,52.36131937,4.95124192,-4.1,2,30.5,317.3,0.589,0.55,,,
T,13:57:57,52.36132524,4.951233454,-3.8,3.1,19.13,318.6,0.589,0.87,,,
T,13:57:58,52.3613322,4.951217361,-3.7,4.8,12.42,305.3,0.591,1.34,,,
T,13:57:59,52.36133413,4.951208392,-3.7,2.3,25.74,289.4,0.591,0.65,,,
T,13:58:00,52.36133228,4.95120395,-4,1.3,45.58,235.8,0.592,0.37,,,
T,13:58:01,52.36132926,4.951200094,-3.9,1.5,39.1,218,0.592,0.43,,,
T,13:58:02,52.36132281,4.951205459,-3.9,2.9,20.68,153.1,0.593,0.81,,,
T,13:58:03,52.36133245,4.95119473,-3.7,4.7,12.84,325.8,0.594,1.3,,,
T,13:58:04,52.36133781,4.951185258,-3.9,3.2,18.96,312.8,0.595,0.88,,,
T,13:58:05,52.36134511,4.951174529,-3.8,3.9,15.26,318.1,0.596,1.09,,,
T,13:58:06,52.36135181,4.951161705,-3.9,4.1,14.51,310.6,0.597,1.15,,,
T,13:58:07,52.36136028,4.951149551,-4,4.5,13.29,318.8,0.599,1.25,,,
T,13:58:08,52.36136816,4.951137817,-4.3,4.3,14.05,317.7,0.6,1.19,,,
T,13:58:09,52.36137293,4.951125998,-4.1,3.5,17.27,303.5,0.601,0.96,,,
T,13:58:10,52.36137779,4.951114934,-4.4,3.3,17.96,305.7,0.602,0.93,,,
T,13:58:11,52.36138207,4.951102529,-4.3,3.5,17.19,299.4,0.603,0.97,,,
T,13:58:12,52.36138743,4.951091297,-4,3.5,17.17,308,0.604,0.97,,,
T,13:58:13,52.36139515,4.951079981,-3.9,4.2,14.45,318.1,0.605,1.15,,,
T,13:58:14,52.36140051,4.951068079,-4.4,3.6,16.55,306.4,0.606,1.01,,,
T,13:58:15,52.36140411,4.951055506,-4,3.4,17.62,295.1,0.607,0.95,,,
T,13:58:16,52.36140722,4.951040922,-4,3.8,15.85,289.2,0.608,1.05,,,
T,13:58:17,52.36140914,4.951025164,-4,3.9,15.22,281.3,0.609,1.09,,,
T,13:58:18,52.36141442,4.951011585,-4.1,3.9,15.21,302.5,0.61,1.1,,,
T,13:58:19,52.36142155,4.951000521,-3.8,3.9,15.24,316.5,0.611,1.09,,,
T,13:58:20,52.36142649,4.950989205,-3.9,3.4,17.6,305.6,0.612,0.95,,,
T,13:58:21,52.36143018,4.950980069,-4.1,2.7,22.36,303.5,0.613,0.75,,,
T,13:58:22,52.36143404,4.950967999,-3.9,3.3,17.97,297.6,0.614,0.93,,,
T,13:58:23,52.36143831,4.950953163,-3.6,4,14.92,295.3,0.615,1.12,,,
T,13:58:24,52.36144284,4.950940423,-4,3.6,16.61,300.2,0.616,1,,,
T,13:58:25,52.36144912,4.950930197,-4.1,3.6,16.88,315.2,0.617,0.99,,,
T,13:58:26,52.36145265,4.95091754,-4.1,3.4,17.6,294.5,0.618,0.95,,,
T,13:58:27,52.36145357,4.950904045,-4,3.3,18.02,276.4,0.619,0.93,,,
T,13:58:28,52.36145273,4.950892814,-3.7,2.8,21.62,263,0.619,0.77,,,
T,13:58:29,52.3614539,4.95088351,-4.1,2.3,25.75,281.7,0.62,0.65,,,
T,13:58:30,52.36145667,4.950872613,-3.4,2.9,20.74,292.6,0.621,0.8,,,
T,13:58:31,52.36145742,4.950860292,-3.1,3,19.76,275.7,0.622,0.84,,,
T,13:58:32,52.36145977,4.950851323,-3.6,2.4,25.08,293.2,0.622,0.66,,,
T,13:58:33,52.36146312,4.950840343,-4.2,3,19.94,296.6,0.623,0.84,,,
T,13:58:34,52.3614658,4.950830368,-4,2.7,22.46,293.8,0.624,0.74,,,
T,13:58:35,52.36146891,4.950822489,-3.9,2.3,26.12,302.8,0.625,0.64,,,
T,13:58:36,52.361471,4.950811425,-4.1,2.8,21.12,287.2,0.625,0.79,,,
T,13:58:37,52.3614736,4.950802205,-4,2.5,24.1,294.8,0.626,0.69,,,
T,13:58:38,52.36147578,4.950790135,-4.2,3.1,19.44,286.5,0.627,0.86,,,
T,13:58:39,52.36147645,4.950776389,-4.2,3.4,17.74,274.6,0.628,0.94,,,
T,13:58:40,52.36147963,4.9507639,-3.6,3.3,18.08,292.7,0.629,0.92,,,
T,13:58:41,52.36148324,4.95075183,-4.2,3.3,18.22,296.1,0.63,0.91,,,
T,13:58:42,52.36148517,4.950741688,-4.2,2.6,23.04,287.3,0.63,0.72,,,
T,13:58:43,52.36148768,4.950731294,-4,2.7,21.89,291.6,0.631,0.76,,,
T,13:58:44,52.36149145,4.950725678,-4,2,29.35,317.7,0.632,0.57,,,
T,13:58:45,52.36149238,4.950714363,-4.2,2.8,21.43,277.6,0.633,0.78,,,
T,13:58:46,52.36149271,4.950705897,-3.8,2.1,28.84,273.7,0.633,0.58,,,
T,13:58:47,52.3614933,4.950700365,-4,1.4,43.58,279.9,0.634,0.38,,,
T,13:58:48,52.36149506,4.950690726,-3.9,2.5,24.32,286.6,0.634,0.69,,,
T,13:58:49,52.3614943,4.950675387,-3.9,3.8,15.9,265.4,0.635,1.05,,,
T,13:58:50,52.36149657,4.950662227,-3.7,3.4,17.9,285.7,0.636,0.93,,,
T,13:58:51,52.3614969,4.95064538,-4,4.1,14.51,271.9,0.637,1.15,,,
T,13:58:52,52.36149908,4.950628113,-3.9,4.3,13.88,281.7,0.639,1.2,,,
T,13:58:53,52.36150134,4.950612271,-4.1,4,15.04,283.2,0.64,1.11,,,
T,13:58:54,52.36150017,4.95059819,-4.1,3.5,17.22,262.2,0.641,0.97,,,
T,13:58:55,52.36150067,4.95058612,-4.1,3,20.22,273.9,0.641,0.82,,,
T,13:58:56,52.36150193,4.950575391,-4.3,2.7,22.4,280.9,0.642,0.74,,,
T,13:58:57,52.36150143,4.950563489,-3.6,2.9,20.51,266,0.643,0.81,,,
T,13:58:58,52.36150143,4.950555693,-4,1.9,31.39,270,0.644,0.53,,,
T,13:58:59,52.36150361,4.95054312,-4.1,3.2,18.72,285.8,0.644,0.89,,,
T,13:59:00,52.36150906,4.950532643,-3.8,3.4,17.8,310.4,0.645,0.94,,,
T,13:59:01,52.3615145,4.950523255,-3.9,3.2,18.91,313.5,0.646,0.88,,,
T,13:59:02,52.36151568,4.950512443,-3.9,2.7,22.28,280.1,0.647,0.75,,,
T,13:59:03,52.36151501,4.950493081,-3.6,4.8,12.62,266.8,0.648,1.32,,,
T,13:59:04,52.3615176,4.950477658,-4,3.9,15.29,285.4,0.649,1.09,,,
T,13:59:05,52.3615192,4.950447483,-3.7,7.4,8.08,274.9,0.651,2.06,,,
T,13:59:06,52.36151945,4.950418062,-3.6,7.2,8.31,270.8,0.653,2,,,
T,13:59:07,52.36152473,4.950394845,-4,6.1,9.88,290.4,0.655,1.69,,,
T,13:59:08,52.36152708,4.950368609,-3.5,6.5,9.23,278.3,0.657,1.81,,,
T,13:59:09,52.36152163,4.950344637,-3.7,6.3,9.57,249.6,0.659,1.74,,,
T,13:59:10,52.36152188,4.950319994,-3.7,6,9.93,271,0.66,1.68,,,
T,13:59:11,52.36152649,4.950299123,-3.6,5.4,11.03,289.9,0.662,1.51,,,
T,13:59:12,52.36153102,4.950278671,-3.6,5.3,11.25,289.9,0.663,1.48,,,
T,13:59:13,52.36153428,4.950253107,-3.9,6.4,9.37,281.8,0.665,1.78,,,
T,13:59:14,52.3615363,4.950230978,-3.5,5.5,10.94,278.5,0.667,1.52,,,
T,13:59:15,52.36154191,4.950214382,-3.6,4.7,12.9,299,0.668,1.29,,,
T,13:59:16,52.36155013,4.950194601,-3.5,5.9,10.24,304.2,0.67,1.63,,,
T,13:59:17,52.36155951,4.95017658,-3.6,5.8,10.34,310.5,0.671,1.61,,,
T,13:59:18,52.36156723,4.950158307,-3.4,5.4,11.02,304.6,0.673,1.51,,,
T,13:59:19,52.36157536,4.950143136,-3.3,4.9,12.13,311.3,0.674,1.37,,,
T,13:59:20,52.36158231,4.950128552,-3.5,4.5,13.23,308,0.675,1.26,,,
T,13:59:21,52.36158357,4.950116398,-3.6,3,19.85,279.6,0.676,0.84,,,
T,13:59:22,52.36157821,4.950107597,-3.4,3,19.7,225.1,0.677,0.85,,,
T,13:59:23,52.36157611,4.950095694,-2.9,3,19.75,253.9,0.678,0.84,,,
T,13:59:24,52.36157561,4.95008681,-3,2.2,27.42,264.7,0.679,0.61,,,
T,13:59:25,52.36157435,4.950084463,-3,0.8,78.45,228.7,0.679,0.21,,,
T,13:59:26,52.36157552,4.950078679,-3.2,1.5,40.15,288.4,0.679,0.42,,,
T,13:59:27,52.36157955,4.950068789,-3,2.9,20.6,303.7,0.68,0.81,,,
T,13:59:28,52.36158223,4.950060658,-3.1,2.3,26.49,298.4,0.681,0.63,,,
T,13:59:29,52.36158307,4.950054372,-3.5,1.6,38.03,282.3,0.681,0.44,,,
T,13:59:30,52.36158424,4.950042302,-3.6,3,20.02,279,0.682,0.83,,,
T,13:59:31,52.36158575,4.950030735,-3.2,2.9,20.69,282.1,0.683,0.81,,,
T,13:59:32,52.3615886,4.950019754,-3.6,2.9,20.51,293,0.683,0.81,,,
T,13:59:33,52.36159053,4.950012965,-3.4,1.8,32.69,294.9,0.684,0.51,,,
T,13:59:34,52.36159095,4.950003913,-3.2,2.2,26.95,274.3,0.685,0.62,,,
T,13:59:35,52.36158977,4.949992346,-3.5,2.9,20.87,260.6,0.685,0.8,,,
T,13:59:36,52.36158709,4.949983293,-3.5,2.5,24.33,244.1,0.686,0.69,,,
T,13:59:37,52.36158902,4.949982958,-3.3,0.8,77.25,353.9,0.686,0.22,,,
T,13:59:38,52.36158893,4.949985053,-3.3,0.5,116.5,93.8,0.686,0.14,,,
T,13:59:39,52.3615912,4.949985305,-3.1,0.9,66.03,3.9,0.687,0.25,,,
T,13:59:40,52.36159095,4.94998497,-3.4,0.1,461.43,219.1,0.687,0.04,,,
T,13:59:41,52.36159371,4.949989244,-3.6,1.5,39.33,43.3,0.687,0.42,,,
T,13:59:42,52.36158893,4.949986311,-3,2,29.34,200.6,0.688,0.57,,,
T,13:59:43,52.36158642,4.949987233,-3,1,58.12,167.4,0.688,0.29,,,
T,13:59:44,52.3615865,4.949986478,-3.3,0.2,319.09,280.3,0.688,0.05,,,
T,13:59:45,52.36158541,4.949993938,-3.4,1.9,31.9,103.5,0.689,0.52,,,
T,13:59:46,52.36158709,4.949998464,-3.6,1.3,46.25,58.8,0.689,0.36,,,
T,13:59:47,52.36158994,4.950004332,-3.1,1.8,32.67,51.5,0.689,0.51,,,
T,13:59:48,52.36159246,4.950010534,-3.6,1.8,32.89,56.4,0.69,0.51,,,
T,13:59:49,52.36159237,4.950010283,-3.5,0.1,854.43,241.4,0.69,0.02,,,
T,13:59:50,52.36159111,4.950015396,-3.4,1.4,44.4,111.9,0.69,0.38,,,
T,13:59:51,52.3615907,4.950017827,-3.2,0.6,96.88,105.8,0.691,0.17,,,
T,13:59:52,52.36159019,4.950019587,-3.1,0.5,125.95,115.1,0.691,0.13,,,
T,13:59:53,52.3615886,4.95002185,-3.4,0.8,70.96,139,0.691,0.23,,,
T,13:59:54,52.36158852,4.950021682,-3.3,0.1,1130.06,230.7,0.691,0.01,,,
T,13:59:55,52.36158533,4.950025035,-3.2,1.5,39.53,147.3,0.691,0.42,,,
T,13:59:56,52.36158332,4.950026963,-3.2,0.9,64.22,149.7,0.692,0.26,,,
T,13:59:57,52.36158131,4.950028472,-3.7,0.9,67.66,155.4,0.692,0.25,,,
T,13:59:58,52.36158139,4.950028388,-3.2,0,1524.37,328.6,0.692,0.01,,,
T,13:59:59,52.36157938,4.950031992,-3.1,1.2,50.16,132.4,0.692,0.33,,,
T,14:00:00,52.36157921,4.950035512,-3.1,0.9,69.29,94.5,0.692,0.24,,,
T,14:00:01,52.36157611,4.950041799,-2.7,2,30.3,128.9,0.693,0.55,,,
T,14:00:02,52.36157829,4.950043978,-3.1,1,58.62,31.4,0.693,0.28,,,
T,14:00:03,52.36158206,4.950051019,-2.9,2.3,26.15,48.7,0.694,0.64,,,
T,14:00:04,52.36158416,4.950050935,-2.9,0.8,71.46,358.6,0.694,0.23,,,
T,14:00:05,52.36158734,4.950050432,-2.8,1.3,46.81,354.5,0.694,0.36,,,
T,14:00:06,52.36158625,4.9500563,-2.7,1.5,39.9,106.9,0.695,0.42,,,
T,14:00:07,52.36158734,4.950057473,-2.6,0.5,114.76,33.3,0.695,0.15,,,
T,14:00:08,52.36158131,4.95005806,-2.9,2.4,24.77,176.6,0.696,0.67,,,
T,14:00:09,52.36157997,4.950052779,-2.7,1.4,42.79,247.4,0.696,0.39,,,
T,14:00:10,52.3615793,4.95005982,-3.1,1.7,34.34,98.9,0.697,0.49,,,
T,14:00:11,52.3615803,4.950059485,-3,0.4,145.89,348.5,0.697,0.11,,,
T,14:00:12,52.36158215,4.950059233,-2.9,0.7,80.94,355.2,0.697,0.21,,,
T,14:00:13,52.361586,4.950053869,-2.9,2,29.57,319.6,0.697,0.56,,,
T,14:00:14,52.36158994,4.950044313,-3,2.8,21.24,304,0.698,0.78,,,
T,14:00:15,52.36159254,4.950035093,-2.8,2.5,24.1,294.8,0.699,0.69,,,
T,14:00:16,52.36159866,4.950026125,-2.6,3.3,18.22,318.2,0.7,0.91,,,
T,14:00:17,52.36160545,4.950016318,-3,3.6,16.53,318.6,0.701,1.01,,,
T,14:00:18,52.36161123,4.950007768,-2.9,3.1,19.2,317.9,0.702,0.87,,,
T,14:00:19,52.3616114,4.949998632,-3.6,2.2,26.77,271.7,0.702,0.62,,,
T,14:00:20,52.36161073,4.949992849,-2.6,1.4,41.56,259.3,0.703,0.4,,,
T,14:00:21,52.36160922,4.949985472,-3.3,1.9,31.46,251.5,0.703,0.53,,,
T,14:00:22,52.3616093,4.949978767,-2.7,1.6,36.48,271.2,0.704,0.46,,,
T,14:00:23,52.36160763,4.949971726,-2.8,1.9,32.39,248.7,0.704,0.51,,,
T,14:00:24,52.36160587,4.949966949,-2.8,1.4,43.88,238.9,0.705,0.38,,,
T,14:00:25,52.36160478,4.949963931,-3,0.9,69.83,239.4,0.705,0.24,,,
T,14:00:26,52.36160218,4.949959237,-2.9,1.6,38.66,227.8,0.705,0.43,,,
T,14:00:27,52.36160662,4.949964685,-3.1,2.2,26.96,36.8,0.706,0.62,,,
T,14:00:28,52.3616093,4.949961919,-2.8,1.3,47.22,327.8,0.706,0.35,,,
T,14:00:29,52.36161375,4.94995228,-2.9,3,20.28,307,0.707,0.82,,,
T,14:00:30,52.36161509,4.949946497,-2.4,1.5,39.56,290.8,0.708,0.42,,,
T,14:00:31,52.36161945,4.949947754,-3.3,1.8,33.84,10,0.708,0.49,,,
T,14:00:32,52.36161877,4.949951191,-2.8,0.9,67.83,107.7,0.708,0.25,,,
T,14:00:33,52.36162355,4.949949514,-2.9,2,30.65,347.9,0.709,0.54,,,
T,14:00:34,52.36162582,4.949949933,-3,0.9,65.76,6.5,0.709,0.25,,,
T,14:00:35,52.36163168,4.949951023,-2.9,2.4,25.36,6.5,0.71,0.66,,,
T,14:00:36,52.36163856,4.949949933,-3.3,2.8,21.69,354.5,0.71,0.77,,,
T,14:00:37,52.361644,4.949949263,-3.1,2.2,27.41,355.7,0.711,0.61,,,
T,14:00:38,52.36164467,4.949956387,-3,1.8,33.94,81.2,0.712,0.49,,,
T,14:00:39,52.36164493,4.949939875,-2.8,4.1,14.81,271.4,0.713,1.13,,,
T,14:00:40,52.36164627,4.94993669,-2.5,0.9,63.29,304.6,0.713,0.26,,,
T,14:00:41,52.36164819,4.9499356,-2.5,0.8,73.42,341,0.713,0.23,,,
T,14:00:42,52.36165088,4.949938199,-3.2,1.2,48.03,30.6,0.714,0.35,,,
T,14:00:43,52.3616518,4.949940713,-2.5,0.7,83.47,59,0.714,0.2,,,
T,14:00:44,52.36165063,4.949939959,-2.3,0.5,118.77,201.4,0.714,0.14,,,
T,14:00:45,52.36165004,4.94993845,-2.8,0.4,136.88,237.5,0.714,0.12,,,
T,14:00:46,52.36165029,4.949935349,-2.8,0.8,78.2,277.6,0.714,0.21,,,
T,14:00:47,52.36164996,4.949935097,-2.9,0.1,405.95,204.6,0.714,0.04,,,
T,14:00:48,52.36165239,4.949934008,-2.9,1,59.42,344.7,0.715,0.28,,,
T,14:00:49,52.36165482,4.949930906,-2.9,1.2,48.56,322.1,0.715,0.34,,,
T,14:00:50,52.36165767,4.949928895,-3.1,1.2,48.25,336.7,0.715,0.35,,,
T,14:00:51,52.36166018,4.949928811,-3.2,1,59.55,358.8,0.716,0.28,,,
T,14:00:52,52.3616642,4.949929481,-2.8,1.6,37.04,5.8,0.716,0.45,,,
T,14:00:53,52.36166655,4.94992814,-2.3,1,60.24,340.8,0.716,0.28,,,
T,14:00:54,52.36166873,4.949926045,-2.5,1,59.23,329.6,0.717,0.28,,,
T,14:00:55,52.36167016,4.949922189,-2.4,1.1,54.32,301.2,0.717,0.31,,,
T,14:00:56,52.36167259,4.949922105,-2.8,1,61.61,358.8,0.717,0.27,,,
T,14:00:57,52.36167586,4.949921686,-2.7,1.3,45.68,355.5,0.717,0.36,,,
T,14:00:58,52.36167787,4.949923446,-2.8,0.9,65.63,28.1,0.718,0.25,,,
T,14:00:59,52.36168088,4.949924033,-2.9,1.2,49.29,6.8,0.718,0.34,,,
T,14:01:00,52.36168214,4.949926129,-2.9,0.7,83.38,45.5,0.718,0.2,,,
T,14:01:01,52.36168164,4.949929146,-2.9,0.8,78.23,105.3,0.718,0.21,,,
T,14:01:02,52.36168122,4.949930236,-2.7,0.3,190.13,122.2,0.719,0.09,,,
T,14:01:03,52.36168298,4.949932918,-2.8,1,62.22,42.9,0.719,0.27,,,
T,14:01:04,52.36168457,4.949935349,-2.9,0.9,68.72,43,0.719,0.24,,,
T,14:01:05,52.36168474,4.949927302,-2.9,2,30.39,272,0.72,0.55,,,
T,14:01:06,52.36168348,4.949918333,-3.1,2.3,26.59,257.1,0.72,0.63,,,
T,14:01:07,52.36168449,4.94991146,-3,1.7,34.62,283.5,0.721,0.48,,,
T,14:01:08,52.36168717,4.949907185,-3,1.5,39.97,315.8,0.721,0.42,,,
T,14:01:09,52.361687,4.949904755,-3,0.6,100.02,263.6,0.721,0.17,,,
T,14:01:10,52.36168776,4.949908443,-3,1,62.92,71.5,0.722,0.26,,,
T,14:01:11,52.3616865,4.949910455,-2.7,0.7,85.1,135.7,0.722,0.2,,,
T,14:01:12,52.36169128,4.949912299,-2.8,2,30.51,13.3,0.722,0.55,,,
T,14:01:13,52.36169245,4.949910371,-2.8,0.7,90,314.9,0.722,0.19,,,
T,14:01:14,52.36169346,4.949916406,-2.6,1.5,39.12,74.7,0.723,0.43,,,
T,14:01:15,52.36169597,4.949918166,-2.9,1.1,54.75,23.1,0.723,0.3,,,
T,14:01:16,52.3616979,4.949920345,-2.8,0.9,63.88,34.6,0.723,0.26,,,
T,14:01:17,52.36169991,4.949923446,-2.9,1.1,54.15,43.3,0.724,0.31,,,
T,14:01:18,52.36170142,4.949925626,-3.2,0.8,74.37,41.4,0.724,0.22,,,
T,14:01:19,52.36170293,4.949927889,-2.8,0.8,73.12,42.5,0.724,0.23,,,
T,14:01:20,52.36170293,4.949928308,-2.9,0.1,583.76,90,0.724,0.03,,,
T,14:01:21,52.36170678,4.949928727,-2.6,1.5,38.76,3.8,0.725,0.43,,,
T,14:01:22,52.3617093,4.949930068,-2.4,1.1,56.62,18,0.725,0.29,,,
T,14:01:23,52.36171139,4.949932331,-2.8,1,59.63,33.4,0.725,0.28,,,
T,14:01:24,52.36171307,4.949934091,-3,0.8,75.16,32.7,0.726,0.22,,,
T,14:01:25,52.3617124,4.949933505,-2.4,0.3,196.91,208.1,0.726,0.08,,,
T,14:01:26,52.361716,4.949937277,-2.7,1.7,34.99,32.6,0.726,0.48,,,
T,14:01:27,52.36171617,4.949936941,-2.6,0.1,565.3,309.3,0.726,0.03,,,
T,14:01:28,52.36171701,4.949939623,-2.6,0.7,81.24,62.9,0.726,0.21,,,
T,14:01:29,52.36171701,4.949940965,-2.7,0.3,182.43,90,0.726,0.09,,,
T,14:01:30,52.36171684,4.949941887,-2.5,0.2,254.38,106.6,0.726,0.07,,,
T,14:01:31,52.36171617,4.949943228,-2.7,0.4,141.29,129.3,0.727,0.12,,,
T,14:01:32,52.36171592,4.949943312,-2.7,0.1,583.75,168.5,0.727,0.03,,,
T,14:01:33,52.36171567,4.949943563,-2.6,0.1,507.92,148.6,0.727,0.03,,,
T,14:01:34,52.36171533,4.949944317,-2.8,0.2,262.46,126.1,0.727,0.06,,,
T,14:01:35,52.36171483,4.949944988,-2.6,0.3,230.72,140.8,0.727,0.07,,,
T,14:01:36,52.36171441,4.949945491,-2.9,0.2,288.02,143.8,0.727,0.06,,,
T,14:01:37,52.36171416,4.949946413,-2.6,0.2,242.4,114.1,0.727,0.07,,,
T,14:01:38,52.36171416,4.949946999,-2.3,0.1,417,90,0.727,0.04,,,
T,14:01:39,52.36171424,4.94994767,-2.4,0.2,357.46,78.4,0.727,0.05,,,
T,14:01:40,52.36171458,4.949948341,-2.3,0.2,282.57,50.7,0.727,0.06,,,
T,14:01:41,52.36171466,4.949948425,-2.9,0,1524.37,31.4,0.727,0.01,,,
T,14:01:42,52.36171533,4.94994943,-2.5,0.4,164.53,42.5,0.727,0.1,,,
T,14:01:43,52.36171441,4.949951023,-2.6,0.5,111.62,133.5,0.727,0.15,,,
T,14:01:44,52.36171416,4.949951945,-2.8,0.2,242.4,114.1,0.727,0.07,,,
T,14:01:45,52.36171458,4.949952783,-2.8,0.3,226.07,50.7,0.727,0.07,,,
T,14:01:46,52.36171458,4.949953454,-2.5,0.2,364.89,90,0.727,0.05,,,
T,14:01:47,52.36171475,4.949947754,-2.8,1.4,42.87,272.8,0.728,0.39,,,
T,14:01:48,52.3617145,4.949940378,-2.8,1.8,33.12,266.8,0.728,0.5,,,
T,14:01:49,52.36171693,4.949944401,-2.3,1.4,43.28,45.3,0.729,0.39,,,
T,14:01:50,52.36171735,4.949943898,-1.9,0.2,288,323.8,0.729,0.06,,,
T,14:01:51,52.3617181,4.949942306,-2.4,0.5,121.5,307.8,0.729,0.14,,,
T,14:01:52,52.36171902,4.949941468,-2.4,0.4,141.95,331,0.729,0.12,,,
T,14:01:53,52.36171961,4.949940797,-2.8,0.3,209.17,325.1,0.729,0.08,,,
T,14:01:54,52.36171944,4.949939372,-2.6,0.4,168.62,259.1,0.729,0.1,,,
T,14:01:55,52.36172045,4.94993845,-2.8,0.5,129.86,330.8,0.729,0.13,,,
T,14:01:56,52.36172129,4.949935516,-2.9,0.8,75.57,295.1,0.73,0.22,,,
T,14:01:57,52.36172497,4.949930571,-2.7,1.9,31.39,320.7,0.73,0.53,,,
T,14:01:58,52.36172958,4.94992001,-2.5,3.2,18.86,305.6,0.731,0.88,,,
T,14:01:59,52.36173218,4.949902576,-2.5,4.4,13.63,283.7,0.732,1.22,,,
T,14:02:00,52.3617362,4.949887572,-2.8,4,14.94,293.7,0.733,1.12,,,
T,14:02:01,52.36174073,4.949874161,-2.3,3.8,15.98,298.9,0.734,1.04,,,
T,14:02:02,52.36174576,4.949861756,-2.5,3.6,16.44,303.6,0.735,1.01,,,
T,14:02:03,52.36175112,4.949849099,-2.6,3.8,15.89,304.8,0.736,1.05,,,
T,14:02:04,52.36175708,4.949836107,-3,4,15.08,306.9,0.738,1.11,,,
T,14:02:05,52.36176068,4.949822361,-2.5,3.7,16.36,293.2,0.739,1.02,,,
T,14:02:06,52.36176437,4.94980677,-2.4,4.1,14.64,291.2,0.74,1.14,,,
T,14:02:07,52.36177032,4.949794533,-2.7,3.8,15.65,308.5,0.741,1.06,,,
T,14:02:08,52.36177526,4.949785899,-2.8,2.9,20.69,313.2,0.742,0.81,,,
T,14:02:09,52.36177937,4.949779362,-2.8,2.3,26.12,315.8,0.742,0.64,,,
T,14:02:10,52.36178189,4.949775841,-3.2,1.3,45.23,319.5,0.743,0.37,,,
T,14:02:11,52.3617849,4.949773326,-2.5,1.4,44.22,333,0.743,0.38,,,
T,14:02:12,52.36178172,4.949772572,-2.3,1.3,46.54,188.2,0.743,0.36,,,
T,14:02:13,52.36178163,4.949770561,-2.2,0.5,121.34,266.1,0.743,0.14,,,
T,14:02:14,52.36178013,4.949769219,-2.5,0.7,87.2,208.5,0.744,0.19,,,
T,14:02:15,52.36178038,4.949768633,-2.7,0.2,341.59,305.1,0.744,0.05,,,
T,14:02:16,52.36178021,4.949768465,-3,0.1,762.06,211.4,0.744,0.02,,,
T,14:02:17,52.36178163,4.949768549,-2.8,0.6,105.05,2.1,0.744,0.16,,,
T,14:02:18,52.36178264,4.949762598,-2.8,1.5,39.63,285.5,0.744,0.42,,,
T,14:02:19,52.36178306,4.949758826,-2.7,0.9,63.82,280.3,0.745,0.26,,,
T,14:02:20,52.3617844,4.949759496,-2.7,0.6,106.79,17,0.745,0.16,,,
T,14:02:21,52.36178482,4.949758826,-2.7,0.2,255.3,315.7,0.745,0.07,,,
T,14:02:22,52.36178633,4.949758826,-2.7,0.6,99.27,0,0.745,0.17,,,
T,14:02:23,52.36178432,4.949761508,-2.4,1,57.68,140.8,0.745,0.29,,,
T,14:02:24,52.36178021,4.949762179,-2.3,1.7,36.29,174.3,0.746,0.46,,,
T,14:02:25,52.36177476,4.949767711,-2.3,2.6,23.35,148.2,0.746,0.71,,,
T,14:02:26,52.3617699,4.949773494,-2.4,2.4,24.9,144,0.747,0.67,,,
T,14:02:27,52.36176395,4.949780283,-2.5,2.9,20.63,145.1,0.748,0.81,,,
T,14:02:28,52.36175967,4.949786235,-2.3,2.2,26.67,139.6,0.749,0.62,,,
T,14:02:29,52.36175674,4.949789839,-2.6,1.5,40.8,143.1,0.749,0.41,,,
T,14:02:30,52.36175733,4.949794198,-2.8,1.1,54.82,77.6,0.749,0.3,,,
