type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),color,name,desc
T,08:29:29,52.35830474,4.952112464,3.4,3.2,18.65,341.8,0,0.89,Cyan,Current Track: 16 APR 2021 09:22,
T,08:29:30,52.35831052,4.9521071,2.5,2.7,22.52,330.5,0.001,0.74,,,
T,08:29:31,52.35831806,4.952101316,2.5,3.3,17.97,334.9,0.002,0.93,,,
T,08:29:32,52.35832402,4.95209788,2.5,2.5,23.73,340.6,0.002,0.7,,,
T,08:29:33,52.35833072,4.95209218,3,3,19.81,332.6,0.003,0.84,,,
T,08:29:34,52.3583355,4.952091761,2.9,1.9,31.3,356.9,0.004,0.53,,,
T,08:29:35,52.35833935,4.952093018,2.8,1.6,38.09,11.3,0.004,0.44,,,
T,08:29:36,52.35834262,4.952095114,3,1.4,42.65,21.4,0.005,0.39,,,
T,08:29:37,52.35834732,4.95209109,2.9,2.1,28.26,332.4,0.005,0.59,,,
T,08:29:38,52.3583552,4.952082708,3.4,3.8,15.93,327,0.006,1.05,,,
T,08:29:39,52.3583593,4.952074327,3,2.6,22.79,308.7,0.007,0.73,,,
T,08:29:40,52.35836693,4.952064017,3.5,4,15.13,320.5,0.008,1.1,,,
T,08:29:41,52.35837255,4.952054294,3,3.3,18.3,313.4,0.009,0.91,,,
T,08:29:42,52.35837431,4.952050857,3.2,1.1,54.6,310,0.009,0.31,,,
T,08:29:43,52.35837531,4.952043649,3.1,1.8,33.09,282.9,0.01,0.5,,,
T,08:29:44,52.35837582,4.952036943,3.1,1.7,36.21,277,0.01,0.46,,,
T,08:29:45,52.35837825,4.952025209,3.2,3,19.75,288.7,0.011,0.84,,,
T,08:29:46,52.35837883,4.952011881,3.2,3.3,18.31,274.1,0.012,0.91,,,
T,08:29:47,52.35838437,4.952000147,3.3,3.6,16.52,307.7,0.013,1.01,,,
T,08:29:48,52.35838353,4.95199143,2.4,2.2,27.72,261.1,0.014,0.6,,,
T,08:29:49,52.35839074,4.951976677,3.3,4.6,12.96,308.7,0.015,1.29,,,
T,08:29:50,52.35839861,4.951963266,3,4.6,13.16,313.9,0.016,1.27,,,
T,08:29:51,52.35840599,4.951948514,3.2,4.7,12.84,309.3,0.017,1.3,,,
T,08:29:52,52.35841664,4.951932924,2.8,5.7,10.48,318.2,0.019,1.59,,,
T,08:29:53,52.35842586,4.951920351,3.1,4.8,12.47,320.2,0.02,1.34,,,
T,08:29:54,52.35843835,4.951914065,3,5.2,11.46,342.9,0.022,1.45,,,
T,08:29:55,52.35844421,4.951918591,3.1,2.6,23.08,25.2,0.023,0.72,,,
T,08:29:56,52.35845293,4.951917836,3.2,3.5,17.16,357,0.024,0.97,,,
T,08:29:57,52.35846332,4.951915741,3,4.2,14.3,353,0.025,1.17,,,
T,08:29:58,52.35847372,4.951909706,2.8,4.4,13.58,340.5,0.026,1.23,,,
T,08:29:59,52.35848285,4.951906186,3.3,3.8,15.96,346.8,0.027,1.04,,,
T,08:30:00,52.35848998,4.951902749,2.5,3,20.16,343.6,0.028,0.83,,,
T,08:30:01,52.35849853,4.95189948,3.1,3.5,17.06,346.9,0.029,0.98,,,
T,08:30:02,52.35850574,4.951900737,3.1,2.9,20.66,6.1,0.03,0.81,,,
T,08:30:03,52.35851001,4.951904258,3,1.9,31.29,26.7,0.03,0.53,,,
T,08:30:04,52.35851144,4.951908197,3,1.1,53.46,59.4,0.03,0.31,,,
T,08:30:05,52.3585163,4.951909874,2.3,2,30.15,11.9,0.031,0.55,,,
T,08:30:06,52.35852175,4.951914484,3,2.5,24.41,27.3,0.032,0.68,,,
T,08:30:07,52.35852937,4.951917669,2.7,3.2,19.02,14.3,0.033,0.88,,,
T,08:30:08,52.35853666,4.951922698,2.9,3.2,18.92,22.8,0.033,0.88,,,
T,08:30:09,52.35854429,4.951927727,2.8,3.3,18.21,21.9,0.034,0.92,,,
T,08:30:10,52.35855108,4.9519346,2.8,3.2,18.75,31.7,0.035,0.89,,,
T,08:30:11,52.35855519,4.951944575,2.6,2.9,20.35,56,0.036,0.82,,,
T,08:30:12,52.3585593,4.951950274,2.8,2.2,27.79,40.3,0.037,0.6,,,
T,08:30:13,52.35856282,4.951959411,2.5,2.6,22.66,57.8,0.037,0.74,,,
T,08:30:14,52.35856634,4.951967457,3.3,2.4,24.74,54.4,0.038,0.67,,,
T,08:30:15,52.35857044,4.951974163,2.9,2.3,25.79,44.9,0.039,0.65,,,
T,08:30:16,52.35857371,4.951977013,2.7,1.5,40.42,28,0.039,0.41,,,
T,08:30:17,52.35857648,4.951980701,2.7,1.4,41.95,39.2,0.039,0.4,,,
T,08:30:18,52.35858159,4.951986987,3.1,2.6,23.4,36.9,0.04,0.71,,,
T,08:30:19,52.35858712,4.951995537,2.6,3.1,19.67,43.3,0.041,0.85,,,
T,08:30:20,52.35859165,4.952002494,2.7,2.5,24.1,43.2,0.042,0.69,,,
T,08:30:21,52.35859551,4.95200526,2.8,1.7,35.57,23.7,0.042,0.47,,,
T,08:30:22,52.35859903,4.952006349,2.6,1.4,41.8,10.7,0.043,0.4,,,
T,08:30:23,52.35860045,4.952011211,2.7,1.3,45.39,64.4,0.043,0.37,,,
T,08:30:24,52.35860607,4.952015737,2.7,2.5,23.92,26.2,0.044,0.7,,,
T,08:30:25,52.35861126,4.952020515,2.7,2.4,25.12,29.3,0.044,0.66,,,
T,08:30:26,52.35861378,4.952024706,2.6,1.4,41.69,45.5,0.045,0.4,,,
T,08:30:27,52.35861939,4.952031495,3.1,2.8,21.44,36.4,0.046,0.78,,,
T,08:30:28,52.35862501,4.95204323,3,3.7,16.43,51.9,0.047,1.01,,,
T,08:30:29,52.35862887,4.952053036,2.6,2.9,20.99,57.2,0.047,0.79,,,
T,08:30:30,52.35863314,4.952058988,2.8,2.3,26.67,40.4,0.048,0.63,,,
T,08:30:31,52.35863716,4.952064101,2.7,2,29.38,37.8,0.049,0.57,,,
T,08:30:32,52.35864102,4.952064771,2.2,1.6,38.63,6.1,0.049,0.43,,,
T,08:30:33,52.35864504,4.952067202,3,1.7,34.92,20.3,0.049,0.48,,,
T,08:30:34,52.35864907,4.952072566,3.2,2.1,28.84,39.2,0.05,0.58,,,
T,08:30:35,52.35865376,4.952078769,3,2.4,24.81,38.9,0.051,0.67,,,
T,08:30:36,52.35865862,4.952083966,2.9,2.3,25.78,33.1,0.051,0.65,,,
T,08:30:37,52.3586608,4.952096371,2.8,3.2,18.96,74,0.052,0.88,,,
T,08:30:38,52.35866457,4.95210777,2.9,3.2,18.88,61.6,0.053,0.88,,,
T,08:30:39,52.35866709,4.952118835,2.7,2.9,20.73,69.6,0.054,0.8,,,
T,08:30:40,52.35866885,4.952125959,3,1.9,31.84,68,0.054,0.52,,,
T,08:30:41,52.35867379,4.952130066,2.6,2.2,27,26.9,0.055,0.62,,,
T,08:30:42,52.35867865,4.952131407,2.8,2,30.38,9.6,0.056,0.55,,,
T,08:30:43,52.35868393,4.952132413,2.7,2.1,28.17,6.6,0.056,0.59,,,
T,08:30:44,52.35868922,4.952133587,2.5,2.1,28.11,7.7,0.057,0.59,,,
T,08:30:45,52.35869374,4.952136353,2.4,1.9,30.99,20.5,0.057,0.54,,,
T,08:30:46,52.35870061,4.952139957,2.5,2.9,20.75,17.8,0.058,0.8,,,
T,08:30:47,52.35870791,4.952147668,3.1,3.5,17.24,32.9,0.059,0.97,,,
T,08:30:48,52.3587131,4.952154122,3.1,2.6,22.94,37.2,0.06,0.73,,,
T,08:30:49,52.3587178,4.952155547,2.9,1.9,31.37,10.5,0.06,0.53,,,
T,08:30:50,52.35872232,4.952160409,2.8,2.2,27.65,33.3,0.061,0.6,,,
T,08:30:51,52.35872769,4.952162337,3.1,2.2,27.27,12.4,0.062,0.61,,,
T,08:30:52,52.35873439,4.952163929,3.1,2.7,22.1,8.3,0.062,0.75,,,
T,08:30:53,52.35874102,4.952166779,3,2.7,21.87,14.7,0.063,0.76,,,
T,08:30:54,52.35874772,4.952173485,2.9,3.1,19.05,31.4,0.064,0.87,,,
T,08:30:55,52.35875174,4.952178933,2.7,2.1,28.66,39.6,0.064,0.58,,,
T,08:30:56,52.35875661,4.952184884,2.5,2.4,24.65,36.8,0.065,0.68,,,
T,08:30:57,52.3587649,4.952187398,2.6,3.4,17.75,10.5,0.066,0.94,,,
T,08:30:58,52.35877639,4.952188488,2.7,4.6,13.02,3.3,0.067,1.28,,,
T,08:30:59,52.3587903,4.952191925,2.5,5.6,10.64,8.6,0.069,1.57,,,
T,08:31:00,52.35880178,4.952200139,3,5,11.95,23.6,0.07,1.39,,,
T,08:31:01,52.35881159,4.952207264,2.9,4.3,13.95,23.9,0.072,1.19,,,
T,08:31:02,52.35881914,4.952214053,2.8,3.5,17.39,28.8,0.073,0.96,,,
T,08:31:03,52.35882567,4.952224363,2.8,3.6,16.48,43.9,0.074,1.01,,,
T,08:31:04,52.35883456,4.952232493,2.8,4.1,14.71,29.2,0.075,1.13,,,
T,08:31:05,52.35884311,4.952240204,2.9,3.9,15.34,28.8,0.076,1.09,,,
T,08:31:06,52.35885325,4.952246826,3,4.4,13.71,21.7,0.077,1.22,,,
T,08:31:07,52.35886943,4.952256046,3.1,6.9,8.74,19.2,0.079,1.91,,,
T,08:31:08,52.35888376,4.952273061,3,7.1,8.45,35.9,0.081,1.97,,,
T,08:31:09,52.358897,4.952291921,3,7,8.52,41,0.083,1.96,,,
T,08:31:10,52.35890421,4.952298962,2.7,3.4,17.83,30.8,0.084,0.93,,,
T,08:31:11,52.3589079,4.95231539,3.6,4.3,13.98,69.8,0.085,1.19,,,
T,08:31:12,52.35891813,4.9523314,3.6,5.7,10.57,43.7,0.086,1.58,,,
T,08:31:13,52.35892735,4.952342464,3.4,4.6,13.09,36.2,0.088,1.27,,,
T,08:31:14,52.35893682,4.952355959,3.3,5,11.92,41,0.089,1.4,,,
T,08:31:15,52.35894713,4.952368531,3.3,5.2,11.64,36.7,0.091,1.43,,,
T,08:31:16,52.35895936,4.952382445,3.2,6,10.05,34.8,0.092,1.66,,,
T,08:31:17,52.35896951,4.952396192,3.5,5.3,11.36,39.6,0.094,1.47,,,
T,08:31:18,52.358982,4.952405412,3.3,5.5,10.93,24.3,0.095,1.53,,,
T,08:31:19,52.3589944,4.952410692,3,5.1,11.68,14.6,0.097,1.43,,,
T,08:31:20,52.35900261,4.95241899,3.4,3.9,15.51,31.7,0.098,1.07,,,
T,08:31:21,52.35901058,4.952427708,3.2,3.8,15.62,33.8,0.099,1.07,,,
T,08:31:22,52.35901753,4.95243676,2.9,3.6,16.84,38.5,0.1,0.99,,,
T,08:31:23,52.35902659,4.952438604,3.3,3.7,16.42,7.1,0.101,1.02,,,
T,08:31:24,52.35903472,4.952439442,2.7,3.3,18.39,3.6,0.102,0.91,,,
T,08:31:25,52.35904151,4.95244531,3.1,3.1,19.5,27.8,0.103,0.85,,,
T,08:31:26,52.35904754,4.95245168,2.9,2.9,20.84,32.8,0.103,0.8,,,
T,08:31:27,52.35905458,4.952457966,3,3.2,18.67,28.6,0.104,0.89,,,
T,08:31:28,52.35905903,4.952470958,3.2,3.6,16.44,60.8,0.105,1.01,,,
T,08:31:29,52.35906632,4.952479592,3.1,3.6,16.63,35.9,0.106,1,,,
T,08:31:30,52.3590726,4.952486884,3.1,3.1,19.43,35.3,0.107,0.86,,,
T,08:31:31,52.35907897,4.952494428,2.4,3.2,19.04,35.9,0.108,0.88,,,
T,08:31:32,52.35908208,4.952501301,3.2,2.1,28.65,53.5,0.109,0.58,,,
T,08:31:33,52.35908819,4.95250457,2.9,2.6,23.27,18.1,0.109,0.72,,,
T,08:31:34,52.35909515,4.952509515,3.1,3,19.74,23.5,0.11,0.84,,,
T,08:31:35,52.35910194,4.952517645,3.5,3.4,17.79,36.2,0.111,0.94,,,
T,08:31:36,52.35910722,4.95252586,3.5,2.9,20.54,43.5,0.112,0.81,,,
T,08:31:37,52.35911686,4.952531476,2.9,4.1,14.64,19.6,0.113,1.14,,,
T,08:31:38,52.35912398,4.952539941,3.3,3.5,17,36,0.114,0.98,,,
T,08:31:39,52.35913161,4.952546563,3.1,3.5,17.34,27.9,0.115,0.96,,,
T,08:31:40,52.35913782,4.952551173,3.1,2.7,21.98,24.4,0.116,0.76,,,
T,08:31:41,52.35914712,4.952552766,3.3,3.7,16.01,6,0.117,1.04,,,
T,08:31:42,52.35915575,4.9525702,3,5.5,10.91,51,0.118,1.53,,,
T,08:31:43,52.35915927,4.952581516,3.4,3.1,19.27,63,0.119,0.86,,,
T,08:31:44,52.35916221,4.952590568,2.7,2.5,23.89,62,0.12,0.7,,,
T,08:31:45,52.35916447,4.952598363,3,2.1,28.36,64.6,0.12,0.59,,,
T,08:31:46,52.35916522,4.952604482,2.8,1.5,39.2,78.6,0.121,0.43,,,
T,08:31:47,52.35916816,4.952611942,3.1,2.2,27.59,57.2,0.121,0.6,,,
T,08:31:48,52.35916983,4.952614876,3,1,60.96,46.9,0.122,0.27,,,
T,08:31:49,52.35917042,4.952610601,3.1,1.1,55.84,282.7,0.122,0.3,,,
T,08:31:50,52.35917101,4.952606577,3.6,1,59.15,283.4,0.122,0.28,,,
T,08:31:51,52.35917436,4.952610936,3,1.7,34.95,38.4,0.123,0.48,,,
T,08:31:52,52.35917604,4.95261563,2.4,1.3,45.02,59.7,0.123,0.37,,,
T,08:31:53,52.35917771,4.952618731,3.2,1,59.13,48.5,0.123,0.28,,,
T,08:31:54,52.35918031,4.95262309,2.9,1.5,40.21,45.7,0.124,0.41,,,
T,08:31:55,52.35918107,4.95262879,3.3,1.4,41.95,77.8,0.124,0.4,,,
T,08:31:56,52.35918115,4.952628706,3.3,0,1524.35,328.6,0.124,0.01,,,
T,08:31:57,52.3591809,4.952633819,3.2,1.3,47.69,94.6,0.125,0.35,,,
T,08:31:58,52.35918098,4.952636333,3.3,0.6,97.14,86.9,0.125,0.17,,,
T,08:31:59,52.35918132,4.952638513,3.5,0.6,108.87,75.9,0.125,0.15,,,
T,08:32:00,52.35918216,4.952640273,3.2,0.5,109.71,52.1,0.125,0.15,,,
T,08:32:01,52.35918442,4.952640692,3,0.9,65.76,6.5,0.125,0.25,,,
T,08:32:02,52.35918517,4.952640021,3.3,0.3,174.41,331.5,0.125,0.1,,,
T,08:32:03,52.35918601,4.952643122,3.1,0.8,72.16,66.1,0.126,0.23,,,
T,08:32:04,52.35918685,4.952643793,3.3,0.4,160.48,26,0.126,0.1,,,
T,08:32:05,52.35918777,4.952644631,2.6,0.4,141.95,29,0.126,0.12,,,
T,08:32:06,52.35918861,4.952644799,2.9,0.3,177.37,7,0.126,0.09,,,
T,08:32:07,52.35919054,4.95264505,3.7,0.8,77.44,4.6,0.126,0.22,,,
T,08:32:08,52.35919397,4.952644212,3.2,1.4,43.11,351.5,0.127,0.39,,,
T,08:32:09,52.35919674,4.952642871,3.5,1.2,51.91,343.5,0.127,0.32,,,
T,08:32:10,52.35919691,4.952642703,2.8,0.1,762.05,328.6,0.127,0.02,,,
T,08:32:11,52.35919716,4.952646056,3.1,0.8,72.42,83,0.127,0.23,,,
T,08:32:12,52.35919573,4.952649241,3.3,1,62.01,126.2,0.127,0.27,,,
T,08:32:13,52.35919439,4.952651756,3.5,0.8,73.36,131.1,0.128,0.23,,,
T,08:32:14,52.3591933,4.95265469,3.3,0.8,71.3,121.3,0.128,0.23,,,
T,08:32:15,52.3591933,4.952654773,3.4,0,2919.35,90,0.128,0.01,,,
T,08:32:16,52.35919423,4.952657539,3.3,0.8,77.68,61.4,0.128,0.21,,,
T,08:32:17,52.35919506,4.952659551,3.4,0.6,100.54,55.7,0.128,0.17,,,
T,08:32:18,52.3591964,4.952660138,3.4,0.6,107.88,15,0.128,0.15,,,
T,08:32:19,52.35919758,4.952664161,3.2,1.1,54.89,64.5,0.129,0.3,,,
T,08:32:20,52.35919984,4.952663826,3.5,0.9,65.91,354.8,0.129,0.25,,,
T,08:32:21,52.35920378,4.952663993,4,1.6,38.01,1.5,0.129,0.44,,,
T,08:32:22,52.35920403,4.95266458,3.9,0.2,341.62,54.9,0.13,0.05,,,
T,08:32:23,52.35920688,4.952666089,3,1.2,50,17.9,0.13,0.33,,,
T,08:32:24,52.35921149,4.952667933,3.8,1.9,31.56,13.7,0.13,0.53,,,
T,08:32:25,52.3592166,4.952664161,3.7,2.2,26.7,335.7,0.131,0.62,,,
T,08:32:26,52.35921904,4.952660473,3.8,1.3,45.15,317.2,0.131,0.37,,,
T,08:32:27,52.35921878,4.952661982,3.5,0.4,156.46,105.3,0.131,0.11,,,
T,08:32:28,52.35922021,4.952656953,3.4,1.4,44.15,294.9,0.132,0.38,,,
T,08:32:29,52.35922163,4.952657036,3.8,0.6,105.05,2.1,0.132,0.16,,,
T,08:32:30,52.35922172,4.952655779,3.7,0.3,193.43,276.2,0.132,0.09,,,
T,08:32:31,52.35922356,4.95265645,3.7,0.8,79.28,12.5,0.132,0.21,,,
T,08:32:32,52.3592244,4.952657288,3.5,0.4,152.4,31.4,0.132,0.11,,,
T,08:32:33,52.35922624,4.952655947,4.2,0.8,74.2,336.1,0.133,0.22,,,
T,08:32:34,52.35922708,4.952656366,3.8,0.4,170.87,17,0.133,0.1,,,
T,08:32:35,52.35922985,4.952654773,4.1,1.2,51.07,340.6,0.133,0.33,,,
T,08:32:36,52.35923236,4.952653516,3.5,1.1,56.96,343,0.133,0.29,,,
T,08:32:37,52.35923337,4.952653265,3.6,0.4,147.2,351.3,0.133,0.11,,,
T,08:32:38,52.3592358,4.952654354,3.7,1,59.42,15.3,0.134,0.28,,,
T,08:32:39,52.3592384,4.952652091,3.8,1.2,50.86,332,0.134,0.33,,,
T,08:32:40,52.35924167,4.952649241,3.6,1.5,40.42,332,0.134,0.41,,,
T,08:32:41,52.35924527,4.952646894,3.5,1.6,38.6,338.3,0.135,0.43,,,
T,08:32:42,52.35924837,4.952645134,4.2,1.3,45.62,340.9,0.135,0.37,,,
T,08:32:43,52.35925114,4.952645218,3.7,1.1,54.14,1.1,0.136,0.31,,,
T,08:32:44,52.35925432,4.952643206,4,1.4,43.86,338.9,0.136,0.38,,,
T,08:32:45,52.35925432,4.952642703,3.5,0.1,486.46,270,0.136,0.03,,,
T,08:32:46,52.35925734,4.95264044,4,1.3,45.11,335.4,0.136,0.37,,,
T,08:32:47,52.3592586,4.952641111,3.9,0.5,113.24,18,0.137,0.15,,,
T,08:32:48,52.35925935,4.952642368,3.7,0.4,138.97,45.5,0.137,0.12,,,
T,08:32:49,52.3592596,4.952643206,3.7,0.2,262.13,63.8,0.137,0.06,,,
T,08:32:50,52.35926111,4.952644044,3.7,0.6,93.98,18.7,0.137,0.18,,,
T,08:32:51,52.35926103,4.952644212,3.6,0.1,1130.16,129.3,0.137,0.01,,,
T,08:32:52,52.35926153,4.952643709,3.4,0.2,254.01,328.6,0.137,0.07,,,
T,08:32:53,52.35926254,4.952643458,3.7,0.4,147.2,351.3,0.137,0.11,,,
T,08:32:54,52.35926354,4.952642284,4,0.5,121.18,324.5,0.137,0.14,,,
T,08:32:55,52.35926371,4.952641278,3.9,0.3,234.68,285.3,0.137,0.07,,,
T,08:32:56,52.35926396,4.952639183,3.8,0.5,114.57,281.1,0.137,0.15,,,
T,08:32:57,52.35926673,4.952635076,3.8,1.5,40.07,317.8,0.138,0.42,,,
T,08:32:58,52.35927117,4.952630885,3.6,2.1,29.2,330.1,0.138,0.57,,,
T,08:32:59,52.35927461,4.95262946,3.8,1.4,42.24,345.8,0.139,0.39,,,
T,08:33:00,52.35927461,4.952627281,3.8,0.5,112.26,270,0.139,0.15,,,
T,08:33:01,52.35927779,4.952622922,3.7,1.7,36.05,320.1,0.139,0.46,,,
T,08:33:02,52.35927947,4.952620827,4.1,0.8,70.95,322.6,0.14,0.23,,,
T,08:33:03,52.35928106,4.95262133,3.8,0.6,92.34,10.9,0.14,0.18,,,
T,08:33:04,52.35928182,4.952617306,4.2,1,58.14,287.1,0.14,0.29,,,
T,08:33:05,52.35928408,4.952616468,3.5,0.9,64.54,347.3,0.14,0.26,,,
T,08:33:06,52.35928592,4.952615043,3.9,0.8,73.42,334.7,0.141,0.23,,,
T,08:33:07,52.35928936,4.952613032,4,1.5,41.03,340.3,0.141,0.41,,,
T,08:33:08,52.35929431,4.95261169,4,2,29.88,350.6,0.142,0.56,,,
T,08:33:09,52.35930168,4.952609176,3.6,3,19.88,348.2,0.142,0.84,,,
T,08:33:10,52.35930881,4.952607499,4,2.9,20.81,351.8,0.143,0.8,,,
T,08:33:11,52.35931325,4.952603057,4.3,2.1,28.75,328.6,0.144,0.58,,,
T,08:33:12,52.35931744,4.952599285,3.8,1.9,31.3,331.2,0.144,0.53,,,
T,08:33:13,52.35932054,4.952595513,3.7,1.5,38.74,323.4,0.145,0.43,,,
T,08:33:14,52.35932398,4.952590736,4,1.8,33.19,319.7,0.145,0.5,,,
T,08:33:15,52.35932716,4.95258579,4.4,1.8,34.08,316.5,0.146,0.49,,,
T,08:33:16,52.3593306,4.952584868,4,1.4,43.01,350.7,0.146,0.39,,,
T,08:33:17,52.35933471,4.952583611,4,1.7,35.84,349.4,0.147,0.46,,,
T,08:33:18,52.35933689,4.952577157,3.9,1.8,33.19,298.9,0.147,0.5,,,
T,08:33:19,52.359342,4.952572463,4,2.3,25.54,330.7,0.148,0.65,,,
T,08:33:20,52.3593482,4.952568775,4,2.6,22.69,340,0.148,0.73,,,
T,08:33:21,52.35935373,4.95256559,4,2.3,25.54,340.6,0.149,0.65,,,
T,08:33:22,52.35935868,4.952563662,4.8,2,29.46,346.6,0.15,0.57,,,
T,08:33:23,52.35936186,4.952562824,4.7,1.3,46.43,350.9,0.15,0.36,,,
T,08:33:24,52.35936597,4.952563578,4.5,1.7,36.24,6.4,0.151,0.46,,,
T,08:33:25,52.35937033,4.952563494,4.6,1.7,34.36,359.3,0.151,0.49,,,
T,08:33:26,52.35937519,4.952559723,4.3,2.2,27.83,334.6,0.152,0.6,,,
T,08:33:27,52.35938081,4.95255637,4.1,2.4,25.05,340,0.152,0.67,,,
T,08:33:28,52.35938558,4.952553771,4.1,2,29.74,341.6,0.153,0.56,,,
T,08:33:29,52.35939078,4.952548239,4.1,2.5,24.15,327,0.154,0.69,,,
T,08:33:30,52.35939514,4.952544048,3.4,2,29.61,329.6,0.154,0.56,,,
T,08:33:31,52.35939606,4.952538935,3.9,1.3,45.9,286.5,0.154,0.36,,,
T,08:33:32,52.3594,4.952541366,4.2,1.7,35.57,20.6,0.155,0.47,,,
T,08:33:33,52.35940302,4.952543043,3.9,1.3,46.99,18.7,0.155,0.35,,,
T,08:33:34,52.35940662,4.952543378,3.8,1.4,41.49,3.3,0.156,0.4,,,
T,08:33:35,52.35941132,4.952543294,3.8,1.9,31.91,359.4,0.156,0.52,,,
T,08:33:36,52.359415,4.95253969,4.1,1.7,34.85,329.2,0.157,0.48,,,
T,08:33:37,52.35942045,4.952535834,4.4,2.4,25.23,336.6,0.157,0.66,,,
T,08:33:38,52.35942481,4.952532984,4.3,1.9,31.9,338.2,0.158,0.52,,,
T,08:33:39,52.35942808,4.952530637,3.8,1.4,41.95,336.3,0.158,0.4,,,
T,08:33:40,52.35943194,4.952526446,4.2,1.9,32.34,326.4,0.159,0.52,,,
T,08:33:41,52.35943588,4.952524267,4.2,1.7,36.01,341.3,0.159,0.46,,,
T,08:33:42,52.35944116,4.952519154,4.5,2.5,24.4,329.4,0.16,0.68,,,
T,08:33:43,52.35944585,4.952516807,3.8,2,30.51,343,0.16,0.55,,,
T,08:33:44,52.35945021,4.952512281,4.6,2.1,29,327.6,0.161,0.57,,,
T,08:33:45,52.35945582,4.952507084,4.3,2.6,23.21,330.5,0.162,0.72,,,
T,08:33:46,52.35946119,4.952503312,4.3,2.3,25.65,336.8,0.162,0.65,,,
T,08:33:47,52.35946613,4.952496691,4.2,2.6,23.42,320.7,0.163,0.71,,,
T,08:33:48,52.3594725,4.952490572,4.1,3,20.27,329.6,0.164,0.82,,,
T,08:33:49,52.35947837,4.952486716,4.1,2.5,23.68,338.1,0.165,0.7,,,
T,08:33:50,52.35948533,4.952482358,4.3,3,20.1,339.1,0.165,0.83,,,
T,08:33:51,52.35949128,4.952479005,4,2.5,23.79,341,0.166,0.7,,,
T,08:33:52,52.35949706,4.952476323,4,2.4,24.91,344.2,0.167,0.67,,,
T,08:33:53,52.35950243,4.952473389,4.2,2.3,26.48,341.5,0.167,0.63,,,
T,08:33:54,52.3595067,4.952469114,4.4,2,29.88,328.6,0.168,0.56,,,
T,08:33:55,52.35951173,4.952464672,4.5,2.3,26.2,331.7,0.169,0.64,,,
T,08:33:56,52.35951609,4.952462828,4.2,1.8,33.27,345.5,0.169,0.5,,,
T,08:33:57,52.35951928,4.952461403,4.4,1.3,45.35,344.7,0.17,0.37,,,
T,08:33:58,52.35952196,4.952458804,4.2,1.2,48.03,329.4,0.17,0.35,,,
T,08:33:59,52.35952372,4.952454697,4.8,1.2,48.8,305.1,0.17,0.34,,,
T,08:34:00,52.35952766,4.952449082,4.5,2.1,28.64,319,0.171,0.58,,,
T,08:34:01,52.35953277,4.952441957,4.5,2.7,22.29,319.6,0.172,0.75,,,
T,08:34:02,52.35954107,4.952432402,4.2,4.1,14.75,324.9,0.173,1.13,,,
T,08:34:03,52.35954853,4.952424271,4.3,3.6,16.7,326.4,0.174,1,,,
T,08:34:04,52.35955414,4.95241899,5.1,2.6,23.11,330.1,0.174,0.72,,,
T,08:34:05,52.35955875,4.952414045,4.8,2.2,27.16,326.8,0.175,0.61,,,
T,08:34:06,52.35956261,4.952407004,4.9,2.3,25.9,311.9,0.176,0.64,,,
T,08:34:07,52.35956839,4.952399377,4.6,3,20.15,321.2,0.176,0.83,,,
T,08:34:08,52.35957585,4.952395521,4.5,3.1,19.14,342.5,0.177,0.87,,,
T,08:34:09,52.35958046,4.952388732,4.5,2.5,24.13,318,0.178,0.69,,,
T,08:34:10,52.35958549,4.952383451,4.5,2.4,25.05,327.3,0.179,0.67,,,
T,08:34:11,52.3595901,4.95238035,4.4,2,30.04,337.7,0.179,0.55,,,
T,08:34:12,52.3595958,4.95237683,4.4,2.4,24.58,339.3,0.18,0.68,,,
T,08:34:13,52.3596015,4.95237398,4.4,2.4,25.13,343,0.181,0.66,,,
T,08:34:14,52.35960905,4.952366184,4.4,3.6,16.78,327.7,0.182,0.99,,,
T,08:34:15,52.35961667,4.952362077,4.7,3.2,18.65,341.8,0.183,0.89,,,
T,08:34:16,52.35962329,4.952357802,4.6,2.9,21.04,338.5,0.183,0.79,,,
T,08:34:17,52.35962992,4.952349169,4.5,3.4,17.68,321.5,0.184,0.94,,,
T,08:34:18,52.35963754,4.952339614,4.4,3.9,15.58,322.6,0.185,1.07,,,
T,08:34:19,52.35964425,4.952327963,4.4,3.9,15.3,313.3,0.186,1.09,,,
T,08:34:20,52.35965163,4.952319246,4.2,3.6,16.45,324.2,0.187,1.01,,,
T,08:34:21,52.35965816,4.952314468,4.3,2.9,20.91,335.9,0.188,0.8,,,
T,08:34:22,52.35966571,4.95230726,4,3.5,17.14,329.7,0.189,0.97,,,
T,08:34:23,52.35967107,4.952299884,4.7,2.8,21.36,320,0.19,0.78,,,
T,08:34:24,52.35967568,4.952291166,4.2,2.8,21.24,310.9,0.191,0.78,,,
T,08:34:25,52.35967769,4.952282282,4.8,2.3,25.83,290.3,0.191,0.65,,,
T,08:34:26,52.35968591,4.95226644,5,5.1,11.78,310.3,0.193,1.41,,,
T,08:34:27,52.35969236,4.952255124,4.8,3.8,15.82,313,0.194,1.05,,,
T,08:34:28,52.35970016,4.952247916,4.8,3.6,16.72,330.5,0.195,1,,,
T,08:34:29,52.35970561,4.952243306,4.8,2.5,24.41,332.7,0.196,0.68,,,
